travel_class,carry_on_items,personal_items,checked_items,passenger_type,compliance,reason,fees
Business,"[{'w': 13, 'dim': [23, 25, 28]}, {'w': 0, 'dim': [45, 24, 19]}]","[{'w': 28, 'dim': [50, 61, 25]}]","[{'w': 33, 'dim': [83, 51, 31]}, {'w': 8, 'dim': [86, 49, 38]}]",adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 0, 'dim': [31, 32, 29]}, {'w': 0, 'dim': [21, 32, 18]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 1, 'dim': [41, 22, 20]}]",[],"[{'w': 0, 'dim': [87, 55, 47]}]",adult,True,Checked luggage complies with the policy.,100
First,"[{'w': 0, 'dim': [35, 26, 30]}, {'w': 4, 'dim': [21, 31, 30]}]",[],"[{'w': 47, 'dim': [93, 56, 28]}]",adult,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 4, 'dim': [43, 37, 30]}]","[{'w': 14, 'dim': [54, 67, 22]}]","[{'w': 0, 'dim': [52, 34, 20]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,[],"[{'w': 33, 'dim': [68, 56, 31]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 0, 'dim': [41, 30, 15]}]","[{'w': 53, 'dim': [50, 63, 34]}]","[{'w': 13, 'dim': [85, 75, 43]}, {'w': 0, 'dim': [100, 79, 36]}, {'w': 0, 'dim': [76, 77, 20]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 3, 'dim': [50, 20, 13]}, {'w': 5, 'dim': [26, 29, 27]}]","[{'w': 14, 'dim': [52, 52, 24]}, {'w': 71, 'dim': [58, 60, 37]}]","[{'w': 11, 'dim': [80, 66, 31]}, {'w': 15, 'dim': [98, 65, 47]}]",infant,False,Exceeded carry-on quantity allowance (including personal items).,0
First,"[{'w': 7, 'dim': [44, 39, 29]}]","[{'w': 0, 'dim': [86, 59, 27]}, {'w': 75, 'dim': [76, 42, 32]}]","[{'w': 31, 'dim': [96, 58, 25]}, {'w': 0, 'dim': [84, 42, 47]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 0, 'dim': [40, 30, 13]}, {'w': 5, 'dim': [20, 21, 20]}]","[{'w': 6, 'dim': [68, 56, 38]}]","[{'w': 48, 'dim': [78, 32, 49]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,"[{'w': 7, 'dim': [24, 33, 29]}, {'w': 0, 'dim': [20, 33, 19]}]","[{'w': 0, 'dim': [79, 70, 46]}]","[{'w': 0, 'dim': [96, 53, 37]}]",adult,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 15, 'dim': [36, 26, 17]}, {'w': 5, 'dim': [41, 34, 29]}]",[],"[{'w': 2, 'dim': [59, 63, 30]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 10, 'dim': [43, 24, 26]}]",[],"[{'w': 0, 'dim': [93, 55, 43]}]",adult,False,Exceeded carry-on weight limit.,0
First,[],[],[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 0, 'dim': [25, 22, 21]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 0, 'dim': [41, 31, 18]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 1, 'dim': [22, 36, 20]}, {'w': 14, 'dim': [42, 27, 15]}]","[{'w': 0, 'dim': [71, 37, 46]}]",[],adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [31, 36, 19]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 0, 'dim': [38, 24, 26]}, {'w': 0, 'dim': [39, 21, 24]}]","[{'w': 0, 'dim': [70, 33, 21]}]","[{'w': 30, 'dim': [77, 31, 34]}, {'w': 13, 'dim': [52, 41, 42]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,"[{'w': 0, 'dim': [42, 26, 24]}]","[{'w': 0, 'dim': [52, 64, 45]}, {'w': 23, 'dim': [65, 37, 47]}]","[{'w': 22, 'dim': [97, 66, 49]}]",adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 3, 'dim': [35, 35, 25]}, {'w': 0, 'dim': [45, 21, 13]}]","[{'w': 0, 'dim': [80, 42, 40]}]","[{'w': 60, 'dim': [99, 76, 45]}, {'w': 18, 'dim': [52, 59, 45]}, {'w': 19, 'dim': [75, 57, 40]}]",adult,False,Carry-on bag exceeds size limits.,0
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 9, 'dim': [42, 31, 17]}]","[{'w': 0, 'dim': [51, 53, 49]}, {'w': 25, 'dim': [75, 48, 46]}]",[],child,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 0, 'dim': [44, 34, 26]}, {'w': 11, 'dim': [25, 28, 10]}]",[],"[{'w': 8, 'dim': [88, 35, 28]}, {'w': 0, 'dim': [77, 42, 37]}]",adult,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 0, 'dim': [43, 30, 15]}, {'w': 3, 'dim': [20, 27, 20]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 3, 'dim': [40, 25, 10]}, {'w': 3, 'dim': [22, 40, 14]}]","[{'w': 0, 'dim': [50, 56, 37]}, {'w': 1, 'dim': [82, 43, 34]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,[],"[{'w': 17, 'dim': [64, 70, 47]}]","[{'w': 6, 'dim': [58, 47, 34]}]",child,False,Exceeded carry-on weight limit.,0
First,[],"[{'w': 36, 'dim': [66, 52, 22]}]","[{'w': 30, 'dim': [93, 51, 23]}, {'w': 8, 'dim': [80, 63, 41]}]",adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 9, 'dim': [31, 35, 13]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 0, 'dim': [35, 24, 19]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 5, 'dim': [21, 30, 21]}, {'w': 13, 'dim': [39, 36, 26]}]",[],"[{'w': 8, 'dim': [77, 45, 37]}, {'w': 5, 'dim': [93, 42, 43]}]",child,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 0, 'dim': [31, 38, 16]}]",[],"[{'w': 0, 'dim': [90, 74, 25]}]",adult,True,Checked luggage complies with the policy.,100
First,[],[],[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [31, 33, 16]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 0, 'dim': [47, 22, 29]}, {'w': 16, 'dim': [21, 29, 29]}]",[],"[{'w': 23, 'dim': [77, 63, 46]}]",adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 0, 'dim': [34, 24, 21]}, {'w': 2, 'dim': [43, 34, 13]}]","[{'w': 47, 'dim': [59, 65, 29]}, {'w': 0, 'dim': [58, 47, 36]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,[],[],"[{'w': 35, 'dim': [77, 56, 42]}]",adult,False,Item with weight 35kg or size 175cm must be shipped as cargo.,175
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 14, 'dim': [39, 39, 11]}, {'w': 12, 'dim': [39, 25, 15]}]","[{'w': 0, 'dim': [66, 36, 49]}, {'w': 65, 'dim': [56, 56, 48]}]","[{'w': 0, 'dim': [51, 69, 46]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,[],"[{'w': 0, 'dim': [71, 44, 39]}, {'w': 0, 'dim': [74, 63, 40]}]","[{'w': 1, 'dim': [55, 78, 23]}, {'w': 8, 'dim': [84, 67, 27]}]",adult,True,Checked luggage complies with the policy.,100
Economy,"[{'w': 0, 'dim': [43, 29, 28]}, {'w': 0, 'dim': [49, 32, 24]}]","[{'w': 9, 'dim': [73, 36, 43]}]","[{'w': 0, 'dim': [63, 34, 48]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,"[{'w': 0, 'dim': [42, 34, 22]}, {'w': 0, 'dim': [22, 40, 21]}]",[],"[{'w': 16, 'dim': [99, 73, 50]}, {'w': 0, 'dim': [95, 49, 47]}]",child,False,Item with weight 16kg or size 222cm must be shipped as cargo.,150
Economy,"[{'w': 17, 'dim': [24, 38, 17]}]","[{'w': 20, 'dim': [63, 46, 39]}]","[{'w': 46, 'dim': [55, 63, 39]}]",child,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 4, 'dim': [35, 24, 12]}]",[],"[{'w': 14, 'dim': [55, 72, 39]}]",child,True,Checked luggage complies with the policy.,100
Business,[],[],[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 7, 'dim': [33, 35, 20]}, {'w': 14, 'dim': [25, 30, 22]}]","[{'w': 1, 'dim': [81, 37, 39]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 7, 'dim': [42, 35, 10]}]","[{'w': 54, 'dim': [81, 68, 32]}]","[{'w': 3, 'dim': [83, 64, 30]}]",adult,False,Exceeded carry-on weight limit.,0
First,[],"[{'w': 0, 'dim': [54, 43, 20]}, {'w': 0, 'dim': [67, 60, 39]}]","[{'w': 21, 'dim': [58, 79, 33]}]",adult,True,Checked luggage complies with the policy.,100
First,[],"[{'w': 0, 'dim': [50, 43, 38]}, {'w': 2, 'dim': [90, 36, 22]}]",[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 4, 'dim': [21, 36, 26]}, {'w': 11, 'dim': [39, 26, 15]}]","[{'w': 5, 'dim': [62, 37, 50]}, {'w': 30, 'dim': [60, 55, 33]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,"[{'w': 4, 'dim': [44, 20, 30]}]","[{'w': 14, 'dim': [74, 70, 26]}]","[{'w': 23, 'dim': [96, 32, 27]}]",adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [27, 29, 14]}]",[],"[{'w': 0, 'dim': [62, 53, 44]}, {'w': 15, 'dim': [71, 34, 44]}]",adult,True,Checked luggage complies with the policy.,100
First,"[{'w': 9, 'dim': [23, 38, 11]}, {'w': 26, 'dim': [31, 34, 20]}]","[{'w': 0, 'dim': [67, 41, 29]}]","[{'w': 35, 'dim': [64, 68, 40]}, {'w': 0, 'dim': [68, 78, 45]}]",adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 0, 'dim': [20, 25, 12]}, {'w': 4, 'dim': [33, 40, 12]}]",[],[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [20, 36, 19]}]",[],"[{'w': 39, 'dim': [92, 32, 50]}, {'w': 46, 'dim': [78, 45, 40]}]",infant,False,Item with weight 39kg or size 174cm must be shipped as cargo.,325
Business,[],[],[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [31, 32, 11]}]","[{'w': 41, 'dim': [64, 45, 20]}]","[{'w': 15, 'dim': [54, 46, 26]}]",adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 6, 'dim': [48, 26, 20]}, {'w': 0, 'dim': [21, 30, 26]}]","[{'w': 59, 'dim': [86, 52, 32]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 6, 'dim': [43, 35, 15]}, {'w': 14, 'dim': [42, 39, 30]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [31, 39, 11]}, {'w': 6, 'dim': [39, 31, 23]}]","[{'w': 4, 'dim': [75, 42, 32]}, {'w': 39, 'dim': [79, 39, 48]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,"[{'w': 10, 'dim': [49, 24, 15]}]",[],[],child,True,Checked luggage complies with the policy.,0
Economy,[],"[{'w': 0, 'dim': [88, 37, 28]}, {'w': 0, 'dim': [81, 46, 49]}]",[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 19, 'dim': [36, 34, 17]}]","[{'w': 20, 'dim': [72, 33, 25]}, {'w': 1, 'dim': [68, 63, 29]}]",[],child,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 0, 'dim': [22, 23, 18]}]","[{'w': 51, 'dim': [56, 47, 25]}]","[{'w': 24, 'dim': [90, 77, 39]}]",child,False,Exceeded carry-on weight limit.,0
Business,[],[],"[{'w': 20, 'dim': [71, 60, 26]}]",child,True,Checked luggage complies with the policy.,0
Economy,[],[],[],child,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [21, 30, 18]}]","[{'w': 0, 'dim': [69, 34, 40]}, {'w': 55, 'dim': [74, 31, 44]}]","[{'w': 65, 'dim': [98, 80, 50]}, {'w': 16, 'dim': [82, 51, 40]}]",adult,False,Exceeded carry-on weight limit.,0
Business,[],"[{'w': 37, 'dim': [55, 70, 30]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 2, 'dim': [36, 36, 10]}, {'w': 3, 'dim': [41, 40, 15]}]","[{'w': 0, 'dim': [78, 30, 49]}]","[{'w': 7, 'dim': [60, 79, 20]}]",adult,True,Checked luggage complies with the policy.,100
Business,"[{'w': 0, 'dim': [45, 25, 29]}, {'w': 18, 'dim': [36, 29, 25]}]","[{'w': 0, 'dim': [86, 54, 49]}]","[{'w': 15, 'dim': [59, 45, 44]}]",adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 14, 'dim': [49, 28, 12]}, {'w': 0, 'dim': [35, 22, 11]}]",[],"[{'w': 0, 'dim': [57, 76, 42]}, {'w': 22, 'dim': [79, 38, 20]}]",adult,False,Exceeded carry-on weight limit.,0
First,[],[],"[{'w': 19, 'dim': [70, 58, 43]}, {'w': 37, 'dim': [64, 37, 32]}]",adult,False,Item with weight 37kg or size 133cm must be shipped as cargo.,175
Business,[],"[{'w': 19, 'dim': [56, 64, 34]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 11, 'dim': [37, 27, 26]}, {'w': 0, 'dim': [34, 31, 10]}]","[{'w': 0, 'dim': [67, 48, 38]}, {'w': 30, 'dim': [52, 40, 34]}]","[{'w': 31, 'dim': [74, 47, 43]}, {'w': 28, 'dim': [86, 35, 22]}, {'w': 0, 'dim': [69, 37, 50]}]",child,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,[],[],"[{'w': 20, 'dim': [52, 64, 43]}]",adult,True,Checked luggage complies with the policy.,100
Business,"[{'w': 0, 'dim': [48, 23, 15]}, {'w': 0, 'dim': [34, 38, 16]}]",[],[],infant,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 21, 'dim': [34, 39, 16]}]","[{'w': 0, 'dim': [72, 47, 30]}]","[{'w': 22, 'dim': [77, 30, 20]}]",adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 0, 'dim': [47, 38, 10]}, {'w': 14, 'dim': [48, 39, 26]}]","[{'w': 0, 'dim': [67, 47, 31]}]","[{'w': 21, 'dim': [73, 43, 45]}, {'w': 17, 'dim': [80, 75, 45]}]",infant,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 0, 'dim': [27, 38, 17]}]",[],[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 3, 'dim': [45, 24, 12]}, {'w': 6, 'dim': [35, 21, 30]}]","[{'w': 54, 'dim': [60, 36, 47]}, {'w': 1, 'dim': [75, 51, 21]}]","[{'w': 20, 'dim': [75, 38, 22]}, {'w': 21, 'dim': [71, 49, 35]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,[],[],"[{'w': 0, 'dim': [61, 41, 20]}, {'w': 11, 'dim': [59, 47, 42]}]",adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 11, 'dim': [22, 29, 28]}, {'w': 0, 'dim': [50, 35, 23]}]",[],"[{'w': 31, 'dim': [51, 68, 30]}]",infant,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 0, 'dim': [36, 30, 15]}, {'w': 21, 'dim': [38, 23, 27]}]",[],"[{'w': 0, 'dim': [96, 60, 42]}, {'w': 0, 'dim': [59, 67, 26]}]",adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 11, 'dim': [23, 27, 18]}, {'w': 0, 'dim': [49, 38, 23]}]",[],[],child,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 10, 'dim': [29, 40, 15]}]","[{'w': 0, 'dim': [87, 50, 35]}]","[{'w': 29, 'dim': [70, 40, 44]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,[],"[{'w': 4, 'dim': [84, 30, 26]}, {'w': 0, 'dim': [71, 48, 36]}]","[{'w': 14, 'dim': [56, 58, 42]}, {'w': 3, 'dim': [55, 70, 28]}, {'w': 20, 'dim': [93, 68, 29]}]",adult,True,Checked luggage complies with the policy.,400
Business,[],[],[],adult,True,Checked luggage complies with the policy.,0
Business,[],[],"[{'w': 14, 'dim': [64, 66, 26]}]",adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 2, 'dim': [27, 20, 25]}]","[{'w': 35, 'dim': [87, 38, 40]}, {'w': 15, 'dim': [66, 54, 20]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 0, 'dim': [29, 21, 17]}, {'w': 0, 'dim': [31, 31, 13]}]",[],[],infant,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 0, 'dim': [25, 22, 10]}, {'w': 0, 'dim': [44, 24, 22]}]",[],"[{'w': 15, 'dim': [99, 44, 27]}]",child,True,Checked luggage complies with the policy.,100
First,"[{'w': 0, 'dim': [20, 38, 13]}, {'w': 0, 'dim': [24, 31, 27]}]","[{'w': 0, 'dim': [77, 35, 44]}, {'w': 0, 'dim': [83, 39, 41]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,"[{'w': 10, 'dim': [33, 22, 21]}, {'w': 0, 'dim': [38, 21, 23]}]",[],"[{'w': 1, 'dim': [68, 50, 42]}, {'w': 28, 'dim': [91, 69, 25]}]",adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 1, 'dim': [28, 21, 29]}, {'w': 5, 'dim': [25, 20, 28]}]","[{'w': 10, 'dim': [71, 30, 39]}, {'w': 35, 'dim': [63, 42, 22]}]","[{'w': 8, 'dim': [57, 76, 33]}, {'w': 27, 'dim': [93, 73, 29]}, {'w': 15, 'dim': [97, 57, 29]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,"[{'w': 0, 'dim': [24, 27, 16]}, {'w': 12, 'dim': [20, 37, 25]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 20, 'dim': [32, 22, 15]}, {'w': 0, 'dim': [32, 24, 19]}]","[{'w': 27, 'dim': [60, 68, 37]}, {'w': 13, 'dim': [54, 63, 28]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,"[{'w': 29, 'dim': [22, 30, 26]}]",[],[],infant,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 3, 'dim': [49, 26, 11]}, {'w': 0, 'dim': [49, 35, 29]}]",[],"[{'w': 9, 'dim': [66, 30, 20]}]",adult,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 2, 'dim': [48, 38, 19]}, {'w': 14, 'dim': [44, 29, 22]}]","[{'w': 22, 'dim': [79, 67, 30]}, {'w': 0, 'dim': [62, 36, 31]}]","[{'w': 0, 'dim': [69, 46, 33]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,"[{'w': 12, 'dim': [25, 37, 24]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 12, 'dim': [35, 37, 24]}]",[],"[{'w': 0, 'dim': [89, 46, 30]}]",adult,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 0, 'dim': [43, 22, 12]}]","[{'w': 63, 'dim': [79, 38, 26]}, {'w': 0, 'dim': [60, 40, 28]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,[],"[{'w': 0, 'dim': [77, 51, 36]}]",[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 0, 'dim': [32, 21, 30]}]",[],"[{'w': 0, 'dim': [64, 38, 40]}, {'w': 51, 'dim': [52, 72, 33]}, {'w': 11, 'dim': [63, 60, 35]}, {'w': 9, 'dim': [67, 79, 43]}]",child,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 0, 'dim': [26, 32, 21]}]","[{'w': 10, 'dim': [76, 49, 23]}, {'w': 51, 'dim': [84, 63, 37]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,"[{'w': 4, 'dim': [28, 25, 30]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 19, 'dim': [21, 34, 12]}, {'w': 0, 'dim': [44, 30, 17]}]","[{'w': 16, 'dim': [50, 42, 38]}, {'w': 7, 'dim': [50, 64, 23]}]","[{'w': 49, 'dim': [59, 66, 48]}]",child,False,Exceeded carry-on quantity allowance (including personal items).,0
First,"[{'w': 0, 'dim': [31, 35, 18]}]",[],"[{'w': 25, 'dim': [62, 46, 44]}]",adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 7, 'dim': [45, 36, 26]}]","[{'w': 40, 'dim': [50, 51, 25]}, {'w': 0, 'dim': [69, 47, 32]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,"[{'w': 2, 'dim': [26, 34, 22]}, {'w': 3, 'dim': [34, 34, 29]}]","[{'w': 34, 'dim': [64, 45, 47]}, {'w': 32, 'dim': [51, 52, 26]}]","[{'w': 32, 'dim': [100, 78, 46]}]",child,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,"[{'w': 0, 'dim': [40, 22, 26]}, {'w': 1, 'dim': [48, 20, 15]}]",[],[],child,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 0, 'dim': [37, 24, 10]}]","[{'w': 12, 'dim': [80, 38, 40]}]",[],adult,True,Checked luggage complies with the policy.,0
First,[],[],"[{'w': 7, 'dim': [82, 48, 42]}]",adult,True,Checked luggage complies with the policy.,100
Business,"[{'w': 27, 'dim': [23, 32, 23]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [27, 22, 22]}, {'w': 0, 'dim': [29, 39, 16]}]","[{'w': 0, 'dim': [60, 57, 28]}]",[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [30, 28, 23]}]","[{'w': 0, 'dim': [57, 47, 20]}]",[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 11, 'dim': [50, 27, 19]}, {'w': 0, 'dim': [33, 22, 25]}]","[{'w': 0, 'dim': [72, 34, 46]}, {'w': 24, 'dim': [57, 40, 32]}]","[{'w': 6, 'dim': [68, 36, 32]}, {'w': 4, 'dim': [86, 36, 37]}, {'w': 21, 'dim': [64, 55, 28]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,"[{'w': 11, 'dim': [31, 31, 26]}, {'w': 12, 'dim': [46, 21, 13]}]",[],[],child,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [47, 24, 14]}]",[],"[{'w': 22, 'dim': [59, 35, 24]}]",adult,True,Checked luggage complies with the policy.,0
Business,[],"[{'w': 5, 'dim': [59, 65, 30]}, {'w': 0, 'dim': [89, 47, 31]}]",[],adult,True,Checked luggage complies with the policy.,0
Economy,[],"[{'w': 0, 'dim': [68, 54, 30]}]",[],child,True,Checked luggage complies with the policy.,0
Business,[],[],"[{'w': 7, 'dim': [79, 31, 26]}]",adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 2, 'dim': [47, 34, 29]}, {'w': 0, 'dim': [21, 33, 30]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
First,[],[],[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [36, 22, 13]}, {'w': 0, 'dim': [35, 37, 14]}]","[{'w': 0, 'dim': [86, 32, 24]}]",[],adult,True,Checked luggage complies with the policy.,0
Business,[],"[{'w': 36, 'dim': [73, 41, 21]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,[],[],[],adult,True,Checked luggage complies with the policy.,0
Business,[],"[{'w': 0, 'dim': [65, 48, 26]}]","[{'w': 3, 'dim': [93, 37, 29]}]",adult,True,Checked luggage complies with the policy.,100
Economy,"[{'w': 23, 'dim': [30, 20, 10]}, {'w': 9, 'dim': [38, 22, 29]}]","[{'w': 22, 'dim': [88, 43, 50]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,"[{'w': 0, 'dim': [33, 29, 12]}]","[{'w': 0, 'dim': [71, 70, 50]}, {'w': 0, 'dim': [57, 57, 39]}]",[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 9, 'dim': [22, 27, 16]}, {'w': 11, 'dim': [40, 20, 28]}]",[],[],infant,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 12, 'dim': [44, 30, 24]}]","[{'w': 16, 'dim': [51, 38, 44]}]",[],adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 21, 'dim': [49, 40, 10]}, {'w': 0, 'dim': [40, 38, 27]}]","[{'w': 30, 'dim': [82, 52, 38]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,[],[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 1, 'dim': [43, 27, 23]}, {'w': 15, 'dim': [47, 25, 14]}]",[],[],child,False,Exceeded carry-on weight limit.,0
First,[],"[{'w': 21, 'dim': [58, 65, 40]}]","[{'w': 0, 'dim': [84, 44, 33]}, {'w': 6, 'dim': [61, 58, 36]}]",child,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 0, 'dim': [31, 27, 26]}, {'w': 6, 'dim': [42, 21, 15]}]","[{'w': 0, 'dim': [83, 47, 49]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,"[{'w': 0, 'dim': [27, 25, 19]}, {'w': 3, 'dim': [44, 24, 30]}]","[{'w': 36, 'dim': [74, 60, 42]}, {'w': 7, 'dim': [72, 57, 33]}]","[{'w': 0, 'dim': [57, 79, 36]}, {'w': 32, 'dim': [65, 43, 38]}, {'w': 17, 'dim': [54, 63, 25]}, {'w': 1, 'dim': [69, 61, 42]}]",infant,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,[],"[{'w': 0, 'dim': [74, 48, 47]}, {'w': 0, 'dim': [76, 68, 43]}]",[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 13, 'dim': [34, 20, 12]}]","[{'w': 0, 'dim': [74, 43, 27]}, {'w': 18, 'dim': [88, 31, 29]}]",[],adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 0, 'dim': [27, 35, 18]}]","[{'w': 14, 'dim': [62, 49, 23]}]","[{'w': 8, 'dim': [87, 65, 46]}]",adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 8, 'dim': [28, 24, 23]}]",[],"[{'w': 0, 'dim': [64, 52, 42]}, {'w': 3, 'dim': [63, 66, 28]}]",adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 13, 'dim': [26, 29, 12]}, {'w': 0, 'dim': [45, 20, 21]}]",[],"[{'w': 15, 'dim': [77, 80, 42]}]",adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 0, 'dim': [27, 32, 17]}]",[],"[{'w': 15, 'dim': [84, 51, 32]}, {'w': 10, 'dim': [66, 42, 33]}]",adult,True,Checked luggage complies with the policy.,100
Business,"[{'w': 8, 'dim': [27, 38, 28]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 14, 'dim': [41, 24, 13]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [20, 23, 15]}, {'w': 1, 'dim': [40, 37, 23]}]",[],[],adult,True,Checked luggage complies with the policy.,0
