travel_class,carry_on_items,personal_items,checked_items,passenger_type,compliance,reason,fees
First,"[{'w': 0, 'dim': [46, 38, 24]}, {'w': 6, 'dim': [33, 23, 13]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 0, 'dim': [25, 21, 15]}, {'w': 1, 'dim': [34, 21, 18]}]",[],"[{'w': 21, 'dim': [89, 61, 34]}]",child,True,Checked luggage complies with the policy.,100
Business,"[{'w': 3, 'dim': [47, 31, 28]}, {'w': 0, 'dim': [40, 37, 29]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 0, 'dim': [33, 40, 24]}]",[],[],child,False,Carry-on bag exceeds size limits.,0
Business,[],"[{'w': 0, 'dim': [51, 39, 26]}]","[{'w': 0, 'dim': [54, 41, 33]}, {'w': 4, 'dim': [70, 46, 47]}]",adult,True,Checked luggage complies with the policy.,100
Business,[],"[{'w': 31, 'dim': [51, 45, 33]}, {'w': 0, 'dim': [88, 64, 38]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 0, 'dim': [34, 21, 26]}]","[{'w': 0, 'dim': [62, 33, 37]}]","[{'w': 11, 'dim': [97, 47, 33]}]",adult,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 0, 'dim': [30, 32, 26]}]","[{'w': 0, 'dim': [51, 49, 31]}]",[],adult,False,Carry-on bag exceeds size limits.,0
First,[],"[{'w': 0, 'dim': [55, 44, 37]}]",[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [42, 34, 18]}]","[{'w': 27, 'dim': [51, 32, 20]}, {'w': 20, 'dim': [61, 70, 27]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 5, 'dim': [43, 33, 21]}]","[{'w': 17, 'dim': [62, 61, 21]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 1, 'dim': [38, 21, 12]}, {'w': 0, 'dim': [42, 29, 30]}]",[],"[{'w': 17, 'dim': [68, 80, 24]}, {'w': 0, 'dim': [69, 61, 22]}]",child,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 3, 'dim': [35, 23, 23]}]",[],"[{'w': 52, 'dim': [53, 62, 42]}, {'w': 0, 'dim': [92, 31, 38]}]",child,False,Item with weight 52kg or size 157cm must be shipped as cargo.,225
Economy,[],[],"[{'w': 21, 'dim': [53, 67, 22]}]",child,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 0, 'dim': [22, 26, 25]}]","[{'w': 0, 'dim': [86, 38, 24]}, {'w': 38, 'dim': [59, 47, 30]}]","[{'w': 4, 'dim': [81, 50, 25]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,"[{'w': 1, 'dim': [49, 33, 29]}]","[{'w': 0, 'dim': [59, 58, 30]}]","[{'w': 0, 'dim': [66, 41, 50]}]",adult,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 12, 'dim': [36, 35, 24]}]","[{'w': 0, 'dim': [68, 34, 49]}, {'w': 0, 'dim': [82, 33, 33]}]",[],child,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 0, 'dim': [26, 40, 12]}]","[{'w': 5, 'dim': [64, 51, 28]}, {'w': 2, 'dim': [75, 59, 30]}]",[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 12, 'dim': [41, 27, 25]}, {'w': 6, 'dim': [39, 25, 12]}]",[],"[{'w': 19, 'dim': [84, 40, 44]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 0, 'dim': [46, 22, 18]}, {'w': 0, 'dim': [34, 30, 28]}]","[{'w': 19, 'dim': [89, 49, 47]}]","[{'w': 7, 'dim': [79, 59, 33]}, {'w': 40, 'dim': [87, 59, 50]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,"[{'w': 0, 'dim': [48, 23, 23]}]","[{'w': 39, 'dim': [85, 60, 35]}]","[{'w': 45, 'dim': [92, 58, 35]}, {'w': 0, 'dim': [68, 63, 48]}, {'w': 6, 'dim': [81, 35, 29]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
First,[],[],"[{'w': 0, 'dim': [81, 77, 30]}, {'w': 10, 'dim': [53, 57, 27]}, {'w': 27, 'dim': [72, 33, 26]}]",child,True,Checked luggage complies with the policy.,475
Business,"[{'w': 1, 'dim': [42, 28, 24]}]",[],"[{'w': 31, 'dim': [59, 32, 43]}]",adult,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 9, 'dim': [29, 33, 20]}, {'w': 0, 'dim': [36, 28, 26]}]","[{'w': 54, 'dim': [55, 52, 45]}, {'w': 64, 'dim': [71, 66, 29]}]","[{'w': 24, 'dim': [59, 62, 24]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,"[{'w': 1, 'dim': [38, 22, 22]}]","[{'w': 0, 'dim': [81, 61, 35]}, {'w': 0, 'dim': [85, 41, 26]}]","[{'w': 27, 'dim': [97, 61, 29]}, {'w': 18, 'dim': [93, 36, 37]}]",child,True,Checked luggage complies with the policy.,425
First,[],[],[],adult,True,Checked luggage complies with the policy.,0
Business,[],[],[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 6, 'dim': [40, 21, 24]}, {'w': 0, 'dim': [44, 22, 19]}]",[],"[{'w': 36, 'dim': [73, 33, 46]}, {'w': 0, 'dim': [73, 50, 43]}, {'w': 25, 'dim': [85, 56, 36]}]",adult,False,Carry-on bag exceeds size limits.,0
Economy,[],[],"[{'w': 26, 'dim': [72, 68, 43]}]",adult,True,Checked luggage complies with the policy.,175
Business,[],"[{'w': 14, 'dim': [62, 65, 43]}, {'w': 0, 'dim': [81, 45, 49]}]","[{'w': 15, 'dim': [59, 78, 31]}]",adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [41, 37, 25]}]","[{'w': 4, 'dim': [62, 68, 39]}, {'w': 20, 'dim': [74, 52, 50]}]",[],adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 3, 'dim': [39, 40, 22]}]","[{'w': 0, 'dim': [78, 68, 45]}]",[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 14, 'dim': [20, 25, 12]}, {'w': 0, 'dim': [20, 38, 23]}]",[],"[{'w': 0, 'dim': [92, 76, 46]}]",child,False,Exceeded carry-on weight limit.,0
First,"[{'w': 8, 'dim': [34, 34, 21]}, {'w': 0, 'dim': [35, 34, 20]}]",[],"[{'w': 18, 'dim': [96, 75, 46]}, {'w': 40, 'dim': [75, 80, 27]}]",adult,False,Item with weight 18kg or size 217cm must be shipped as cargo.,0
Economy,"[{'w': 0, 'dim': [34, 27, 10]}]",[],[],child,True,Checked luggage complies with the policy.,0
First,[],"[{'w': 21, 'dim': [85, 64, 44]}]","[{'w': 0, 'dim': [74, 80, 41]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 5, 'dim': [21, 30, 21]}]","[{'w': 0, 'dim': [82, 67, 33]}]","[{'w': 27, 'dim': [98, 63, 37]}, {'w': 26, 'dim': [60, 47, 48]}, {'w': 7, 'dim': [50, 73, 36]}]",adult,True,Checked luggage complies with the policy.,650
Business,"[{'w': 0, 'dim': [30, 36, 16]}]",[],"[{'w': 18, 'dim': [77, 62, 36]}, {'w': 0, 'dim': [99, 71, 48]}]",adult,False,Item with weight 0kg or size 218cm must be shipped as cargo.,100
First,[],[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 11, 'dim': [47, 21, 16]}]","[{'w': 40, 'dim': [87, 55, 48]}]","[{'w': 38, 'dim': [64, 36, 31]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,[],[],"[{'w': 32, 'dim': [100, 54, 45]}, {'w': 0, 'dim': [52, 77, 24]}]",adult,True,Checked luggage complies with the policy.,325
Economy,"[{'w': 0, 'dim': [26, 38, 22]}]",[],[],child,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 26, 'dim': [27, 32, 19]}, {'w': 17, 'dim': [43, 40, 21]}]",[],[],child,False,Exceeded carry-on weight limit.,0
Business,[],"[{'w': 12, 'dim': [60, 56, 42]}]","[{'w': 34, 'dim': [92, 72, 31]}]",adult,False,Item with weight 34kg or size 195cm must be shipped as cargo.,175
First,"[{'w': 0, 'dim': [42, 26, 30]}]","[{'w': 0, 'dim': [53, 56, 35]}, {'w': 75, 'dim': [59, 56, 47]}]","[{'w': 18, 'dim': [61, 42, 31]}]",adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [48, 35, 11]}, {'w': 13, 'dim': [28, 20, 29]}]","[{'w': 0, 'dim': [63, 48, 21]}]",[],adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 19, 'dim': [26, 39, 22]}]",[],"[{'w': 30, 'dim': [71, 38, 46]}]",child,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 3, 'dim': [22, 25, 10]}]",[],[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [23, 34, 26]}, {'w': 0, 'dim': [48, 20, 19]}]","[{'w': 0, 'dim': [86, 36, 34]}]","[{'w': 9, 'dim': [56, 57, 35]}]",adult,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 4, 'dim': [25, 30, 22]}, {'w': 4, 'dim': [41, 24, 14]}]",[],[],infant,False,Exceeded carry-on weight limit.,0
Economy,[],"[{'w': 0, 'dim': [54, 59, 42]}, {'w': 0, 'dim': [62, 57, 29]}]","[{'w': 0, 'dim': [67, 69, 47]}]",adult,True,Checked luggage complies with the policy.,100
Economy,"[{'w': 0, 'dim': [24, 31, 11]}, {'w': 16, 'dim': [21, 36, 14]}]","[{'w': 54, 'dim': [84, 47, 27]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,[],"[{'w': 0, 'dim': [84, 31, 21]}, {'w': 47, 'dim': [77, 70, 39]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,[],"[{'w': 0, 'dim': [76, 30, 43]}, {'w': 0, 'dim': [64, 32, 44]}]",[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [27, 30, 11]}]",[],"[{'w': 14, 'dim': [56, 48, 43]}]",adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 22, 'dim': [46, 32, 18]}, {'w': 3, 'dim': [21, 32, 10]}]","[{'w': 0, 'dim': [86, 58, 31]}]",[],child,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 10, 'dim': [36, 29, 23]}]","[{'w': 82, 'dim': [72, 45, 33]}]","[{'w': 0, 'dim': [82, 78, 21]}, {'w': 28, 'dim': [87, 72, 37]}, {'w': 0, 'dim': [68, 35, 42]}]",adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 12, 'dim': [32, 34, 17]}]",[],"[{'w': 0, 'dim': [80, 43, 34]}, {'w': 18, 'dim': [75, 59, 42]}, {'w': 1, 'dim': [94, 70, 21]}, {'w': 0, 'dim': [65, 80, 45]}]",adult,True,Checked luggage complies with the policy.,450
First,"[{'w': 13, 'dim': [27, 35, 24]}, {'w': 7, 'dim': [49, 24, 20]}]","[{'w': 0, 'dim': [67, 62, 38]}, {'w': 7, 'dim': [72, 62, 23]}]","[{'w': 22, 'dim': [76, 66, 36]}, {'w': 24, 'dim': [64, 45, 31]}, {'w': 0, 'dim': [70, 36, 46]}]",child,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,[],[],"[{'w': 28, 'dim': [64, 35, 40]}, {'w': 13, 'dim': [99, 46, 36]}, {'w': 1, 'dim': [96, 68, 21]}]",adult,True,Checked luggage complies with the policy.,575
Economy,"[{'w': 20, 'dim': [40, 40, 25]}]","[{'w': 0, 'dim': [57, 60, 25]}, {'w': 20, 'dim': [58, 46, 31]}]","[{'w': 15, 'dim': [86, 30, 35]}, {'w': 27, 'dim': [77, 80, 36]}, {'w': 0, 'dim': [71, 69, 28]}]",child,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,"[{'w': 3, 'dim': [38, 39, 18]}]","[{'w': 11, 'dim': [87, 38, 26]}]","[{'w': 4, 'dim': [69, 60, 27]}, {'w': 4, 'dim': [56, 78, 22]}, {'w': 17, 'dim': [64, 52, 24]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 0, 'dim': [40, 28, 11]}, {'w': 8, 'dim': [40, 39, 27]}]","[{'w': 34, 'dim': [70, 56, 28]}]","[{'w': 20, 'dim': [55, 75, 44]}, {'w': 7, 'dim': [88, 78, 41]}]",child,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
First,[],[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 0, 'dim': [30, 26, 20]}]",[],[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [37, 30, 30]}, {'w': 0, 'dim': [42, 33, 21]}]",[],"[{'w': 0, 'dim': [96, 37, 27]}]",adult,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 0, 'dim': [26, 22, 25]}]",[],"[{'w': 38, 'dim': [86, 61, 47]}]",adult,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 0, 'dim': [24, 33, 29]}]","[{'w': 80, 'dim': [79, 37, 31]}, {'w': 5, 'dim': [71, 56, 42]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 5, 'dim': [42, 26, 16]}, {'w': 18, 'dim': [47, 35, 21]}]",[],[],child,False,Exceeded carry-on weight limit.,0
First,"[{'w': 8, 'dim': [41, 38, 23]}, {'w': 2, 'dim': [36, 36, 29]}]","[{'w': 0, 'dim': [90, 44, 39]}, {'w': 0, 'dim': [52, 35, 29]}]","[{'w': 0, 'dim': [54, 49, 49]}]",child,False,Exceeded carry-on quantity allowance (including personal items).,0
First,"[{'w': 0, 'dim': [50, 20, 26]}]","[{'w': 43, 'dim': [70, 30, 29]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,[],"[{'w': 0, 'dim': [72, 57, 38]}]","[{'w': 23, 'dim': [68, 54, 36]}, {'w': 14, 'dim': [54, 78, 42]}, {'w': 24, 'dim': [63, 32, 40]}]",child,True,Checked luggage complies with the policy.,475
Economy,[],[],"[{'w': 60, 'dim': [76, 77, 24]}, {'w': 36, 'dim': [91, 71, 30]}, {'w': 28, 'dim': [55, 67, 45]}]",adult,False,Item with weight 60kg or size 177cm must be shipped as cargo.,475
Business,[],"[{'w': 0, 'dim': [61, 38, 44]}, {'w': 0, 'dim': [71, 63, 35]}]",[],infant,True,Checked luggage complies with the policy.,0
Economy,[],[],"[{'w': 29, 'dim': [85, 72, 46]}]",child,True,Checked luggage complies with the policy.,175
Economy,"[{'w': 18, 'dim': [32, 29, 24]}, {'w': 0, 'dim': [30, 23, 18]}]","[{'w': 0, 'dim': [84, 44, 29]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,[],"[{'w': 0, 'dim': [84, 57, 47]}]","[{'w': 0, 'dim': [63, 40, 21]}]",adult,True,Checked luggage complies with the policy.,0
Business,[],[],"[{'w': 26, 'dim': [56, 70, 22]}]",adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 6, 'dim': [32, 34, 26]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
First,[],[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 2, 'dim': [26, 34, 11]}, {'w': 2, 'dim': [23, 24, 17]}]",[],[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [39, 34, 27]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 3, 'dim': [30, 40, 17]}]",[],"[{'w': 8, 'dim': [85, 52, 43]}]",adult,True,Checked luggage complies with the policy.,100
Economy,"[{'w': 0, 'dim': [46, 24, 29]}]",[],"[{'w': 59, 'dim': [81, 43, 49]}]",adult,False,Carry-on bag exceeds size limits.,0
Economy,[],"[{'w': 36, 'dim': [60, 39, 33]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 0, 'dim': [21, 21, 28]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
Economy,[],[],"[{'w': 18, 'dim': [97, 69, 22]}, {'w': 11, 'dim': [84, 49, 23]}]",adult,True,Checked luggage complies with the policy.,250
Business,[],"[{'w': 44, 'dim': [85, 63, 50]}, {'w': 0, 'dim': [54, 60, 48]}]","[{'w': 21, 'dim': [89, 59, 44]}]",adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 0, 'dim': [29, 35, 17]}, {'w': 7, 'dim': [25, 24, 10]}]","[{'w': 37, 'dim': [79, 69, 34]}]","[{'w': 40, 'dim': [53, 72, 50]}, {'w': 7, 'dim': [96, 58, 47]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,[],"[{'w': 10, 'dim': [77, 56, 30]}, {'w': 1, 'dim': [58, 64, 39]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,[],[],"[{'w': 0, 'dim': [67, 74, 48]}, {'w': 4, 'dim': [98, 35, 42]}]",adult,True,Checked luggage complies with the policy.,200
First,[],"[{'w': 8, 'dim': [60, 55, 37]}, {'w': 0, 'dim': [80, 43, 28]}]",[],adult,True,Checked luggage complies with the policy.,0
First,[],[],"[{'w': 0, 'dim': [62, 43, 48]}]",adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 0, 'dim': [37, 30, 12]}]","[{'w': 0, 'dim': [57, 69, 50]}, {'w': 26, 'dim': [81, 58, 24]}]","[{'w': 5, 'dim': [62, 75, 43]}, {'w': 0, 'dim': [79, 57, 32]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,[],"[{'w': 4, 'dim': [65, 52, 21]}]",[],adult,True,Checked luggage complies with the policy.,0
Business,[],"[{'w': 36, 'dim': [86, 51, 38]}, {'w': 0, 'dim': [88, 64, 47]}]","[{'w': 25, 'dim': [84, 48, 24]}, {'w': 57, 'dim': [81, 64, 27]}]",adult,False,Exceeded carry-on weight limit.,0
First,[],"[{'w': 0, 'dim': [65, 45, 37]}, {'w': 0, 'dim': [68, 41, 40]}]","[{'w': 4, 'dim': [98, 64, 37]}]",adult,True,Checked luggage complies with the policy.,100
Economy,"[{'w': 2, 'dim': [45, 35, 13]}]",[],"[{'w': 40, 'dim': [54, 47, 22]}]",child,False,Item with weight 40kg or size 123cm must be shipped as cargo.,75
Business,[],"[{'w': 0, 'dim': [56, 30, 32]}]",[],child,True,Checked luggage complies with the policy.,0
Economy,[],[],[],child,True,Checked luggage complies with the policy.,0
Business,"[{'w': 5, 'dim': [21, 38, 23]}]",[],"[{'w': 53, 'dim': [53, 73, 45]}, {'w': 0, 'dim': [100, 36, 39]}]",child,False,Item with weight 53kg or size 171cm must be shipped as cargo.,325
First,"[{'w': 24, 'dim': [40, 39, 30]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
Economy,[],"[{'w': 0, 'dim': [60, 67, 21]}]","[{'w': 0, 'dim': [67, 52, 30]}]",child,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [25, 30, 18]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 10, 'dim': [28, 30, 16]}]","[{'w': 32, 'dim': [80, 68, 35]}, {'w': 0, 'dim': [74, 30, 28]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 4, 'dim': [42, 28, 29]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 0, 'dim': [44, 23, 29]}]",[],"[{'w': 1, 'dim': [82, 47, 36]}, {'w': 13, 'dim': [64, 46, 20]}, {'w': 4, 'dim': [59, 50, 23]}, {'w': 16, 'dim': [57, 33, 39]}]",adult,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 6, 'dim': [37, 36, 28]}, {'w': 0, 'dim': [43, 22, 26]}]",[],"[{'w': 21, 'dim': [58, 71, 43]}, {'w': 0, 'dim': [83, 68, 46]}]",adult,False,Carry-on bag exceeds size limits.,0
First,[],"[{'w': 42, 'dim': [68, 68, 47]}]","[{'w': 0, 'dim': [59, 43, 28]}]",adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [50, 23, 24]}]","[{'w': 0, 'dim': [83, 47, 20]}, {'w': 9, 'dim': [61, 39, 46]}]",[],adult,False,Carry-on bag exceeds size limits.,0
Business,[],"[{'w': 0, 'dim': [54, 55, 27]}, {'w': 88, 'dim': [78, 46, 38]}]",[],adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 0, 'dim': [27, 37, 22]}, {'w': 4, 'dim': [20, 29, 13]}]",[],"[{'w': 0, 'dim': [66, 48, 32]}, {'w': 38, 'dim': [56, 77, 33]}]",adult,False,Item with weight 38kg or size 166cm must be shipped as cargo.,325
Economy,[],"[{'w': 97, 'dim': [71, 44, 43]}, {'w': 0, 'dim': [78, 38, 31]}]",[],adult,False,Exceeded carry-on weight limit.,0
Economy,[],[],"[{'w': 32, 'dim': [64, 70, 22]}, {'w': 23, 'dim': [57, 56, 29]}]",adult,True,Checked luggage complies with the policy.,225
Economy,"[{'w': 3, 'dim': [26, 37, 10]}, {'w': 0, 'dim': [36, 20, 30]}]",[],[],child,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 0, 'dim': [33, 28, 21]}]",[],"[{'w': 0, 'dim': [88, 74, 31]}, {'w': 0, 'dim': [51, 66, 38]}, {'w': 2, 'dim': [96, 52, 31]}]",child,True,Checked luggage complies with the policy.,500
Business,"[{'w': 3, 'dim': [34, 20, 28]}]",[],"[{'w': 0, 'dim': [56, 65, 43]}]",adult,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 14, 'dim': [50, 25, 12]}]",[],"[{'w': 23, 'dim': [54, 66, 41]}, {'w': 16, 'dim': [62, 40, 34]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 10, 'dim': [45, 21, 19]}, {'w': 0, 'dim': [34, 20, 24]}]",[],"[{'w': 12, 'dim': [66, 68, 23]}]",adult,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 19, 'dim': [49, 24, 20]}, {'w': 5, 'dim': [41, 36, 27]}]","[{'w': 18, 'dim': [89, 68, 50]}]","[{'w': 0, 'dim': [89, 80, 46]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 11, 'dim': [31, 35, 14]}, {'w': 0, 'dim': [41, 38, 21]}]","[{'w': 4, 'dim': [61, 66, 50]}, {'w': 0, 'dim': [71, 44, 48]}]","[{'w': 0, 'dim': [91, 49, 40]}, {'w': 10, 'dim': [79, 68, 46]}, {'w': 21, 'dim': [59, 65, 26]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,"[{'w': 0, 'dim': [42, 26, 30]}]","[{'w': 18, 'dim': [62, 38, 38]}, {'w': 8, 'dim': [73, 37, 27]}]","[{'w': 0, 'dim': [94, 73, 38]}, {'w': 28, 'dim': [82, 31, 32]}]",child,False,Exceeded carry-on quantity allowance (including personal items).,0
First,"[{'w': 0, 'dim': [44, 28, 14]}, {'w': 0, 'dim': [45, 31, 25]}]",[],"[{'w': 47, 'dim': [52, 50, 37]}, {'w': 16, 'dim': [78, 39, 31]}]",adult,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 20, 'dim': [20, 25, 22]}]",[],[],infant,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [37, 26, 15]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Economy,[],"[{'w': 0, 'dim': [83, 60, 46]}, {'w': 0, 'dim': [53, 61, 50]}]","[{'w': 30, 'dim': [71, 50, 22]}]",adult,True,Checked luggage complies with the policy.,75
Economy,"[{'w': 0, 'dim': [40, 29, 20]}, {'w': 0, 'dim': [43, 35, 22]}]",[],[],child,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 3, 'dim': [37, 20, 18]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 10, 'dim': [43, 27, 27]}, {'w': 0, 'dim': [38, 25, 19]}]",[],[],child,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 0, 'dim': [36, 32, 12]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 0, 'dim': [33, 38, 17]}]","[{'w': 58, 'dim': [90, 32, 23]}]","[{'w': 0, 'dim': [83, 63, 23]}]",infant,False,Exceeded carry-on weight limit.,0
Economy,[],"[{'w': 11, 'dim': [88, 30, 45]}, {'w': 0, 'dim': [80, 37, 39]}]","[{'w': 22, 'dim': [89, 68, 40]}, {'w': 0, 'dim': [57, 68, 45]}]",child,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 15, 'dim': [46, 31, 27]}, {'w': 0, 'dim': [23, 27, 10]}]","[{'w': 3, 'dim': [58, 53, 48]}, {'w': 0, 'dim': [57, 57, 38]}]","[{'w': 17, 'dim': [76, 49, 43]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,[],"[{'w': 0, 'dim': [59, 45, 46]}]","[{'w': 0, 'dim': [63, 53, 46]}]",adult,True,Checked luggage complies with the policy.,100
First,[],[],[],child,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [31, 35, 16]}, {'w': 0, 'dim': [42, 24, 10]}]","[{'w': 15, 'dim': [63, 34, 30]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 9, 'dim': [30, 25, 12]}, {'w': 0, 'dim': [29, 27, 27]}]","[{'w': 57, 'dim': [55, 63, 49]}]","[{'w': 45, 'dim': [53, 63, 28]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,[],[],[],infant,True,Checked luggage complies with the policy.,0
Business,"[{'w': 0, 'dim': [50, 36, 20]}]","[{'w': 21, 'dim': [63, 42, 44]}, {'w': 2, 'dim': [89, 61, 40]}]","[{'w': 31, 'dim': [53, 79, 29]}, {'w': 60, 'dim': [99, 45, 40]}, {'w': 2, 'dim': [78, 78, 49]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
Business,[],[],[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 3, 'dim': [23, 24, 25]}, {'w': 15, 'dim': [49, 33, 26]}]",[],"[{'w': 0, 'dim': [84, 60, 50]}]",adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 0, 'dim': [30, 35, 25]}, {'w': 0, 'dim': [37, 23, 25]}]","[{'w': 16, 'dim': [52, 40, 47]}]",[],adult,False,Exceeded carry-on weight limit.,0
